,ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
722,mslr1,10,mtr,learning_rate:1.0,cover:8:psi:0.1:mtr,0.840938,,,0.840938
723,mslr1,10,dr,learning_rate:3.0,cover:8:psi:0.1:dr,0.850187,,,0.850187
724,mslr1,10,ips,learning_rate:3.0,cover:8:psi:0.1:ips,0.8395,,,0.8395
725,mslr1,10,mtr,learning_rate:3.0,cover:8:psi:0.1:mtr,0.844187,,,0.844187
726,mslr1,10,dr,learning_rate:10.0,cover:8:psi:0.1:dr,0.849375,,,0.849375
727,mslr1,10,ips,learning_rate:10.0,cover:8:psi:0.1:ips,0.83875,,,0.83875
728,mslr1,10,mtr,learning_rate:10.0,cover:8:psi:0.1:mtr,0.849875,,,0.849875
729,mslr1,10,dr,learning_rate:0.001,cover:8:psi:0.1:nounif:dr,0.892312,,,0.892312
730,mslr1,10,ips,learning_rate:0.001,cover:8:psi:0.1:nounif:ips,0.879125,,,0.879125
731,mslr1,10,mtr,learning_rate:0.001,cover:8:psi:0.1:nounif:mtr,0.891437,,,0.891437
732,mslr1,10,dr,learning_rate:0.003,cover:8:psi:0.1:nounif:dr,0.892,,,0.892
733,mslr1,10,ips,learning_rate:0.003,cover:8:psi:0.1:nounif:ips,0.863625,,,0.863625
734,mslr1,10,mtr,learning_rate:0.003,cover:8:psi:0.1:nounif:mtr,0.892062,,,0.892062
735,mslr1,10,dr,learning_rate:0.01,cover:8:psi:0.1:nounif:dr,0.890188,,,0.890188
736,mslr1,10,ips,learning_rate:0.01,cover:8:psi:0.1:nounif:ips,0.848313,,,0.848313
737,mslr1,10,mtr,learning_rate:0.01,cover:8:psi:0.1:nounif:mtr,0.890062,,,0.890062
738,mslr1,10,dr,learning_rate:0.03,cover:8:psi:0.1:nounif:dr,0.879687,,,0.879687
739,mslr1,10,ips,learning_rate:0.03,cover:8:psi:0.1:nounif:ips,0.84375,,,0.84375
740,mslr1,10,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,0.882,,,0.882
741,mslr1,10,dr,learning_rate:0.1,cover:8:psi:0.1:nounif:dr,0.86575,,,0.86575
742,mslr1,10,ips,learning_rate:0.1,cover:8:psi:0.1:nounif:ips,0.8425,,,0.8425
743,mslr1,10,mtr,learning_rate:0.1,cover:8:psi:0.1:nounif:mtr,0.843187,,,0.843187
744,mslr1,10,dr,learning_rate:0.3,cover:8:psi:0.1:nounif:dr,0.850688,,,0.850688
745,mslr1,10,ips,learning_rate:0.3,cover:8:psi:0.1:nounif:ips,0.847313,,,0.847313
746,mslr1,10,mtr,learning_rate:0.3,cover:8:psi:0.1:nounif:mtr,0.837063,,,0.837063
747,mslr1,10,dr,learning_rate:1.0,cover:8:psi:0.1:nounif:dr,0.830125,,,0.830125
748,mslr1,10,ips,learning_rate:1.0,cover:8:psi:0.1:nounif:ips,0.848125,,,0.848125
749,mslr1,10,mtr,learning_rate:1.0,cover:8:psi:0.1:nounif:mtr,0.836,,,0.836
750,mslr1,10,dr,learning_rate:3.0,cover:8:psi:0.1:nounif:dr,0.847375,,,0.847375
751,mslr1,10,ips,learning_rate:3.0,cover:8:psi:0.1:nounif:ips,0.85025,,,0.85025
752,mslr1,10,mtr,learning_rate:3.0,cover:8:psi:0.1:nounif:mtr,0.831,,,0.831
753,mslr1,10,dr,learning_rate:10.0,cover:8:psi:0.1:nounif:dr,0.839437,,,0.839437
754,mslr1,10,ips,learning_rate:10.0,cover:8:psi:0.1:nounif:ips,0.851125,,,0.851125
755,mslr1,10,mtr,learning_rate:10.0,cover:8:psi:0.1:nounif:mtr,0.84575,,,0.84575
756,mslr1,10,dr,learning_rate:0.001,cover:8:psi:1.0:dr,0.867375,,,0.867375
757,mslr1,10,ips,learning_rate:0.001,cover:8:psi:1.0:ips,0.857688,,,0.857688
758,mslr1,10,mtr,learning_rate:0.001,cover:8:psi:1.0:mtr,0.869563,,,0.869563
759,mslr1,10,dr,learning_rate:0.003,cover:8:psi:1.0:dr,0.870313,,,0.870313
760,mslr1,10,ips,learning_rate:0.003,cover:8:psi:1.0:ips,0.861938,,,0.861938
761,mslr1,10,mtr,learning_rate:0.003,cover:8:psi:1.0:mtr,0.8685,,,0.8685
762,mslr1,10,dr,learning_rate:0.01,cover:8:psi:1.0:dr,0.857875,,,0.857875
763,mslr1,10,ips,learning_rate:0.01,cover:8:psi:1.0:ips,0.86575,,,0.86575
764,mslr1,10,mtr,learning_rate:0.01,cover:8:psi:1.0:mtr,0.856,,,0.856
765,mslr1,10,dr,learning_rate:0.03,cover:8:psi:1.0:dr,0.848437,,,0.848437
766,mslr1,10,ips,learning_rate:0.03,cover:8:psi:1.0:ips,0.853313,,,0.853313
767,mslr1,10,mtr,learning_rate:0.03,cover:8:psi:1.0:mtr,0.84725,,,0.84725
768,mslr1,10,dr,learning_rate:0.1,cover:8:psi:1.0:dr,0.844187,,,0.844187
769,mslr1,10,ips,learning_rate:0.1,cover:8:psi:1.0:ips,0.849938,,,0.849938
770,mslr1,10,mtr,learning_rate:0.1,cover:8:psi:1.0:mtr,0.836063,,,0.836063
771,mslr1,10,dr,learning_rate:0.3,cover:8:psi:1.0:dr,0.837688,,,0.837688
772,mslr1,10,ips,learning_rate:0.3,cover:8:psi:1.0:ips,0.85175,,,0.85175
773,mslr1,10,mtr,learning_rate:0.3,cover:8:psi:1.0:mtr,0.834313,,,0.834313
774,mslr1,10,dr,learning_rate:1.0,cover:8:psi:1.0:dr,0.83775,,,0.83775
775,mslr1,10,ips,learning_rate:1.0,cover:8:psi:1.0:ips,0.842688,,,0.842688
776,mslr1,10,mtr,learning_rate:1.0,cover:8:psi:1.0:mtr,0.841125,,,0.841125
777,mslr1,10,dr,learning_rate:3.0,cover:8:psi:1.0:dr,0.839313,,,0.839313
778,mslr1,10,ips,learning_rate:3.0,cover:8:psi:1.0:ips,0.844812,,,0.844812
779,mslr1,10,mtr,learning_rate:3.0,cover:8:psi:1.0:mtr,0.843125,,,0.843125
780,mslr1,10,dr,learning_rate:10.0,cover:8:psi:1.0:dr,0.847125,,,0.847125
781,mslr1,10,ips,learning_rate:10.0,cover:8:psi:1.0:ips,0.842812,,,0.842812
782,mslr1,10,mtr,learning_rate:10.0,cover:8:psi:1.0:mtr,0.850625,,,0.850625
783,mslr1,10,dr,learning_rate:0.001,cover:8:psi:1.0:nounif:dr,0.85275,,,0.85275
784,mslr1,10,ips,learning_rate:0.001,cover:8:psi:1.0:nounif:ips,0.826688,,,0.826688
785,mslr1,10,mtr,learning_rate:0.001,cover:8:psi:1.0:nounif:mtr,0.852,,,0.852
786,mslr1,10,dr,learning_rate:0.003,cover:8:psi:1.0:nounif:dr,0.875625,,,0.875625
787,mslr1,10,ips,learning_rate:0.003,cover:8:psi:1.0:nounif:ips,0.839812,,,0.839812
788,mslr1,10,mtr,learning_rate:0.003,cover:8:psi:1.0:nounif:mtr,0.872375,,,0.872375
789,mslr1,10,dr,learning_rate:0.01,cover:8:psi:1.0:nounif:dr,0.858563,,,0.858563
790,mslr1,10,ips,learning_rate:0.01,cover:8:psi:1.0:nounif:ips,0.854,,,0.854
791,mslr1,10,mtr,learning_rate:0.01,cover:8:psi:1.0:nounif:mtr,0.85925,,,0.85925
792,mslr1,10,dr,learning_rate:0.03,cover:8:psi:1.0:nounif:dr,0.842688,,,0.842688
793,mslr1,10,ips,learning_rate:0.03,cover:8:psi:1.0:nounif:ips,0.853625,,,0.853625
794,mslr1,10,mtr,learning_rate:0.03,cover:8:psi:1.0:nounif:mtr,0.84675,,,0.84675
795,mslr1,10,dr,learning_rate:0.1,cover:8:psi:1.0:nounif:dr,0.842375,,,0.842375
796,mslr1,10,ips,learning_rate:0.1,cover:8:psi:1.0:nounif:ips,0.850625,,,0.850625
797,mslr1,10,mtr,learning_rate:0.1,cover:8:psi:1.0:nounif:mtr,0.851563,,,0.851563
798,mslr1,10,dr,learning_rate:0.3,cover:8:psi:1.0:nounif:dr,0.841562,,,0.841562
799,mslr1,10,ips,learning_rate:0.3,cover:8:psi:1.0:nounif:ips,0.852437,,,0.852437
800,mslr1,10,mtr,learning_rate:0.3,cover:8:psi:1.0:nounif:mtr,0.845313,,,0.845313
801,mslr1,10,dr,learning_rate:1.0,cover:8:psi:1.0:nounif:dr,0.843187,,,0.843187
802,mslr1,10,ips,learning_rate:1.0,cover:8:psi:1.0:nounif:ips,0.851313,,,0.851313
803,mslr1,10,mtr,learning_rate:1.0,cover:8:psi:1.0:nounif:mtr,0.852563,,,0.852563
804,mslr1,10,dr,learning_rate:3.0,cover:8:psi:1.0:nounif:dr,0.849625,,,0.849625
805,mslr1,10,ips,learning_rate:3.0,cover:8:psi:1.0:nounif:ips,0.848063,,,0.848063
806,mslr1,10,mtr,learning_rate:3.0,cover:8:psi:1.0:nounif:mtr,0.8555,,,0.8555
807,mslr1,10,dr,learning_rate:10.0,cover:8:psi:1.0:nounif:dr,0.855313,,,0.855313
808,mslr1,10,ips,learning_rate:10.0,cover:8:psi:1.0:nounif:ips,0.854125,,,0.854125
809,mslr1,10,mtr,learning_rate:10.0,cover:8:psi:1.0:nounif:mtr,0.853437,,,0.853437
810,mslr1,10,dr,learning_rate:0.001,cover:16:psi:0:dr,0.889563,,,0.889563
811,mslr1,10,ips,learning_rate:0.001,cover:16:psi:0:ips,0.889188,,,0.889188
812,mslr1,10,mtr,learning_rate:0.001,cover:16:psi:0:mtr,0.889437,,,0.889437
813,mslr1,10,dr,learning_rate:0.003,cover:16:psi:0:dr,0.888062,,,0.888062
814,mslr1,10,ips,learning_rate:0.003,cover:16:psi:0:ips,0.888312,,,0.888312
815,mslr1,10,mtr,learning_rate:0.003,cover:16:psi:0:mtr,0.888875,,,0.888875
816,mslr1,10,dr,learning_rate:0.01,cover:16:psi:0:dr,0.887125,,,0.887125
817,mslr1,10,ips,learning_rate:0.01,cover:16:psi:0:ips,0.88475,,,0.88475
818,mslr1,10,mtr,learning_rate:0.01,cover:16:psi:0:mtr,0.88625,,,0.88625
819,mslr1,10,dr,learning_rate:0.03,cover:16:psi:0:dr,0.883125,,,0.883125
820,mslr1,10,ips,learning_rate:0.03,cover:16:psi:0:ips,0.867812,,,0.867812
821,mslr1,10,mtr,learning_rate:0.03,cover:16:psi:0:mtr,0.883062,,,0.883062
822,mslr1,10,dr,learning_rate:0.1,cover:16:psi:0:dr,0.855688,,,0.855688
823,mslr1,10,ips,learning_rate:0.1,cover:16:psi:0:ips,0.859437,,,0.859437
824,mslr1,10,mtr,learning_rate:0.1,cover:16:psi:0:mtr,0.875062,,,0.875062
825,mslr1,10,dr,learning_rate:0.3,cover:16:psi:0:dr,0.841125,,,0.841125
826,mslr1,10,ips,learning_rate:0.3,cover:16:psi:0:ips,0.847375,,,0.847375
827,mslr1,10,mtr,learning_rate:0.3,cover:16:psi:0:mtr,0.836375,,,0.836375
828,mslr1,10,dr,learning_rate:1.0,cover:16:psi:0:dr,0.833937,,,0.833937
829,mslr1,10,ips,learning_rate:1.0,cover:16:psi:0:ips,0.842938,,,0.842938
830,mslr1,10,mtr,learning_rate:1.0,cover:16:psi:0:mtr,0.8465,,,0.8465
831,mslr1,10,dr,learning_rate:3.0,cover:16:psi:0:dr,0.848063,,,0.848063
832,mslr1,10,ips,learning_rate:3.0,cover:16:psi:0:ips,0.838938,,,0.838938
833,mslr1,10,mtr,learning_rate:3.0,cover:16:psi:0:mtr,0.840187,,,0.840187
834,mslr1,10,dr,learning_rate:10.0,cover:16:psi:0:dr,0.839063,,,0.839063
835,mslr1,10,ips,learning_rate:10.0,cover:16:psi:0:ips,0.832812,,,0.832812
836,mslr1,10,mtr,learning_rate:10.0,cover:16:psi:0:mtr,0.843812,,,0.843812
837,mslr1,10,dr,learning_rate:0.001,cover:16:psi:0:nounif:dr,0.892062,,,0.892062
838,mslr1,10,ips,learning_rate:0.001,cover:16:psi:0:nounif:ips,0.85725,,,0.85725
839,mslr1,10,mtr,learning_rate:0.001,cover:16:psi:0:nounif:mtr,0.892,,,0.892
840,mslr1,10,dr,learning_rate:0.003,cover:16:psi:0:nounif:dr,0.891312,,,0.891312
841,mslr1,10,ips,learning_rate:0.003,cover:16:psi:0:nounif:ips,0.846688,,,0.846688
842,mslr1,10,mtr,learning_rate:0.003,cover:16:psi:0:nounif:mtr,0.892125,,,0.892125
843,mslr1,10,dr,learning_rate:0.01,cover:16:psi:0:nounif:dr,0.890687,,,0.890687
844,mslr1,10,ips,learning_rate:0.01,cover:16:psi:0:nounif:ips,0.850313,,,0.850313
845,mslr1,10,mtr,learning_rate:0.01,cover:16:psi:0:nounif:mtr,0.889625,,,0.889625
846,mslr1,10,dr,learning_rate:0.03,cover:16:psi:0:nounif:dr,0.881375,,,0.881375
847,mslr1,10,ips,learning_rate:0.03,cover:16:psi:0:nounif:ips,0.848875,,,0.848875
848,mslr1,10,mtr,learning_rate:0.03,cover:16:psi:0:nounif:mtr,0.8825,,,0.8825
849,mslr1,10,dr,learning_rate:0.1,cover:16:psi:0:nounif:dr,0.867062,,,0.867062
850,mslr1,10,ips,learning_rate:0.1,cover:16:psi:0:nounif:ips,0.846812,,,0.846812
851,mslr1,10,mtr,learning_rate:0.1,cover:16:psi:0:nounif:mtr,0.845375,,,0.845375
852,mslr1,10,dr,learning_rate:0.3,cover:16:psi:0:nounif:dr,0.848125,,,0.848125
853,mslr1,10,ips,learning_rate:0.3,cover:16:psi:0:nounif:ips,0.85275,,,0.85275
854,mslr1,10,mtr,learning_rate:0.3,cover:16:psi:0:nounif:mtr,0.856375,,,0.856375
855,mslr1,10,dr,learning_rate:1.0,cover:16:psi:0:nounif:dr,0.82575,,,0.82575
856,mslr1,10,ips,learning_rate:1.0,cover:16:psi:0:nounif:ips,0.851437,,,0.851437
857,mslr1,10,mtr,learning_rate:1.0,cover:16:psi:0:nounif:mtr,0.834125,,,0.834125
858,mslr1,10,dr,learning_rate:3.0,cover:16:psi:0:nounif:dr,0.8535,,,0.8535
859,mslr1,10,ips,learning_rate:3.0,cover:16:psi:0:nounif:ips,0.85025,,,0.85025
860,mslr1,10,mtr,learning_rate:3.0,cover:16:psi:0:nounif:mtr,0.837938,,,0.837938
861,mslr1,10,dr,learning_rate:10.0,cover:16:psi:0:nounif:dr,0.844875,,,0.844875
862,mslr1,10,ips,learning_rate:10.0,cover:16:psi:0:nounif:ips,0.844063,,,0.844063
863,mslr1,10,mtr,learning_rate:10.0,cover:16:psi:0:nounif:mtr,0.837063,,,0.837063
864,mslr1,10,dr,learning_rate:0.001,cover:16:psi:0.01:dr,0.8895,,,0.8895
865,mslr1,10,ips,learning_rate:0.001,cover:16:psi:0.01:ips,0.889312,,,0.889312
866,mslr1,10,mtr,learning_rate:0.001,cover:16:psi:0.01:mtr,0.889437,,,0.889437
867,mslr1,10,dr,learning_rate:0.003,cover:16:psi:0.01:dr,0.888,,,0.888
868,mslr1,10,ips,learning_rate:0.003,cover:16:psi:0.01:ips,0.888437,,,0.888437
869,mslr1,10,mtr,learning_rate:0.003,cover:16:psi:0.01:mtr,0.888563,,,0.888563
870,mslr1,10,dr,learning_rate:0.01,cover:16:psi:0.01:dr,0.887125,,,0.887125
871,mslr1,10,ips,learning_rate:0.01,cover:16:psi:0.01:ips,0.88475,,,0.88475
872,mslr1,10,mtr,learning_rate:0.01,cover:16:psi:0.01:mtr,0.886062,,,0.886062
873,mslr1,10,dr,learning_rate:0.03,cover:16:psi:0.01:dr,0.883312,,,0.883312
874,mslr1,10,ips,learning_rate:0.03,cover:16:psi:0.01:ips,0.868437,,,0.868437
875,mslr1,10,mtr,learning_rate:0.03,cover:16:psi:0.01:mtr,0.883563,,,0.883563
876,mslr1,10,dr,learning_rate:0.1,cover:16:psi:0.01:dr,0.851063,,,0.851063
877,mslr1,10,ips,learning_rate:0.1,cover:16:psi:0.01:ips,0.860688,,,0.860688
878,mslr1,10,mtr,learning_rate:0.1,cover:16:psi:0.01:mtr,0.860688,,,0.860688
879,mslr1,10,dr,learning_rate:0.3,cover:16:psi:0.01:dr,0.847437,,,0.847437
880,mslr1,10,ips,learning_rate:0.3,cover:16:psi:0.01:ips,0.845187,,,0.845187
881,mslr1,10,mtr,learning_rate:0.3,cover:16:psi:0.01:mtr,0.849375,,,0.849375
882,mslr1,10,dr,learning_rate:1.0,cover:16:psi:0.01:dr,0.837,,,0.837
883,mslr1,10,ips,learning_rate:1.0,cover:16:psi:0.01:ips,0.846375,,,0.846375
884,mslr1,10,mtr,learning_rate:1.0,cover:16:psi:0.01:mtr,0.846063,,,0.846063
885,mslr1,10,dr,learning_rate:3.0,cover:16:psi:0.01:dr,0.849938,,,0.849938
886,mslr1,10,ips,learning_rate:3.0,cover:16:psi:0.01:ips,0.838938,,,0.838938
887,mslr1,10,mtr,learning_rate:3.0,cover:16:psi:0.01:mtr,0.8485,,,0.8485
888,mslr1,10,dr,learning_rate:10.0,cover:16:psi:0.01:dr,0.846562,,,0.846562
889,mslr1,10,ips,learning_rate:10.0,cover:16:psi:0.01:ips,0.834375,,,0.834375
890,mslr1,10,mtr,learning_rate:10.0,cover:16:psi:0.01:mtr,0.839437,,,0.839437
891,mslr1,10,dr,learning_rate:0.001,cover:16:psi:0.01:nounif:dr,0.892125,,,0.892125
892,mslr1,10,ips,learning_rate:0.001,cover:16:psi:0.01:nounif:ips,0.868313,,,0.868313
893,mslr1,10,mtr,learning_rate:0.001,cover:16:psi:0.01:nounif:mtr,0.891938,,,0.891938
894,mslr1,10,dr,learning_rate:0.003,cover:16:psi:0.01:nounif:dr,0.891563,,,0.891563
895,mslr1,10,ips,learning_rate:0.003,cover:16:psi:0.01:nounif:ips,0.851938,,,0.851938
896,mslr1,10,mtr,learning_rate:0.003,cover:16:psi:0.01:nounif:mtr,0.891875,,,0.891875
897,mslr1,10,dr,learning_rate:0.01,cover:16:psi:0.01:nounif:dr,0.890625,,,0.890625
898,mslr1,10,ips,learning_rate:0.01,cover:16:psi:0.01:nounif:ips,0.846313,,,0.846313
899,mslr1,10,mtr,learning_rate:0.01,cover:16:psi:0.01:nounif:mtr,0.890062,,,0.890062
900,mslr1,10,dr,learning_rate:0.03,cover:16:psi:0.01:nounif:dr,0.881125,,,0.881125
901,mslr1,10,ips,learning_rate:0.03,cover:16:psi:0.01:nounif:ips,0.849875,,,0.849875
902,mslr1,10,mtr,learning_rate:0.03,cover:16:psi:0.01:nounif:mtr,0.8825,,,0.8825
903,mslr1,10,dr,learning_rate:0.1,cover:16:psi:0.01:nounif:dr,0.865375,,,0.865375
904,mslr1,10,ips,learning_rate:0.1,cover:16:psi:0.01:nounif:ips,0.846187,,,0.846187
905,mslr1,10,mtr,learning_rate:0.1,cover:16:psi:0.01:nounif:mtr,0.84775,,,0.84775
906,mslr1,10,dr,learning_rate:0.3,cover:16:psi:0.01:nounif:dr,0.851563,,,0.851563
907,mslr1,10,ips,learning_rate:0.3,cover:16:psi:0.01:nounif:ips,0.8505,,,0.8505
908,mslr1,10,mtr,learning_rate:0.3,cover:16:psi:0.01:nounif:mtr,0.881437,,,0.881437
909,mslr1,10,dr,learning_rate:1.0,cover:16:psi:0.01:nounif:dr,0.829438,,,0.829438
910,mslr1,10,ips,learning_rate:1.0,cover:16:psi:0.01:nounif:ips,0.844938,,,0.844938
911,mslr1,10,mtr,learning_rate:1.0,cover:16:psi:0.01:nounif:mtr,0.832,,,0.832
912,mslr1,10,dr,learning_rate:3.0,cover:16:psi:0.01:nounif:dr,0.848,,,0.848
913,mslr1,10,ips,learning_rate:3.0,cover:16:psi:0.01:nounif:ips,0.846938,,,0.846938
914,mslr1,10,mtr,learning_rate:3.0,cover:16:psi:0.01:nounif:mtr,0.832875,,,0.832875
915,mslr1,10,dr,learning_rate:10.0,cover:16:psi:0.01:nounif:dr,0.848688,,,0.848688
916,mslr1,10,ips,learning_rate:10.0,cover:16:psi:0.01:nounif:ips,0.84925,,,0.84925
917,mslr1,10,mtr,learning_rate:10.0,cover:16:psi:0.01:nounif:mtr,0.84475,,,0.84475
918,mslr1,10,dr,learning_rate:0.001,cover:16:psi:0.1:dr,0.889813,,,0.889813
919,mslr1,10,ips,learning_rate:0.001,cover:16:psi:0.1:ips,0.889,,,0.889
920,mslr1,10,mtr,learning_rate:0.001,cover:16:psi:0.1:mtr,0.889563,,,0.889563
921,mslr1,10,dr,learning_rate:0.003,cover:16:psi:0.1:dr,0.887875,,,0.887875
922,mslr1,10,ips,learning_rate:0.003,cover:16:psi:0.1:ips,0.887938,,,0.887938
923,mslr1,10,mtr,learning_rate:0.003,cover:16:psi:0.1:mtr,0.888563,,,0.888563
924,mslr1,10,dr,learning_rate:0.01,cover:16:psi:0.1:dr,0.886687,,,0.886687
925,mslr1,10,ips,learning_rate:0.01,cover:16:psi:0.1:ips,0.885,,,0.885
926,mslr1,10,mtr,learning_rate:0.01,cover:16:psi:0.1:mtr,0.886062,,,0.886062
927,mslr1,10,dr,learning_rate:0.03,cover:16:psi:0.1:dr,0.88375,,,0.88375
928,mslr1,10,ips,learning_rate:0.03,cover:16:psi:0.1:ips,0.867875,,,0.867875
929,mslr1,10,mtr,learning_rate:0.03,cover:16:psi:0.1:mtr,0.879563,,,0.879563
930,mslr1,10,dr,learning_rate:0.1,cover:16:psi:0.1:dr,0.859437,,,0.859437
931,mslr1,10,ips,learning_rate:0.1,cover:16:psi:0.1:ips,0.857437,,,0.857437
932,mslr1,10,mtr,learning_rate:0.1,cover:16:psi:0.1:mtr,0.858875,,,0.858875
933,mslr1,10,dr,learning_rate:0.3,cover:16:psi:0.1:dr,0.843625,,,0.843625
934,mslr1,10,ips,learning_rate:0.3,cover:16:psi:0.1:ips,0.848562,,,0.848562
935,mslr1,10,mtr,learning_rate:0.3,cover:16:psi:0.1:mtr,0.843313,,,0.843313
936,mslr1,10,dr,learning_rate:1.0,cover:16:psi:0.1:dr,0.837875,,,0.837875
937,mslr1,10,ips,learning_rate:1.0,cover:16:psi:0.1:ips,0.840437,,,0.840437
938,mslr1,10,mtr,learning_rate:1.0,cover:16:psi:0.1:mtr,0.843125,,,0.843125
939,mslr1,10,dr,learning_rate:3.0,cover:16:psi:0.1:dr,0.850688,,,0.850688
940,mslr1,10,ips,learning_rate:3.0,cover:16:psi:0.1:ips,0.839688,,,0.839688
941,mslr1,10,mtr,learning_rate:3.0,cover:16:psi:0.1:mtr,0.846625,,,0.846625
942,mslr1,10,dr,learning_rate:10.0,cover:16:psi:0.1:dr,0.8485,,,0.8485
943,mslr1,10,ips,learning_rate:10.0,cover:16:psi:0.1:ips,0.835625,,,0.835625
944,mslr1,10,mtr,learning_rate:10.0,cover:16:psi:0.1:mtr,0.8465,,,0.8465
945,mslr1,10,dr,learning_rate:0.001,cover:16:psi:0.1:nounif:dr,0.891875,,,0.891875
946,mslr1,10,ips,learning_rate:0.001,cover:16:psi:0.1:nounif:ips,0.87825,,,0.87825
947,mslr1,10,mtr,learning_rate:0.001,cover:16:psi:0.1:nounif:mtr,0.893813,,,0.893813
948,mslr1,10,dr,learning_rate:0.003,cover:16:psi:0.1:nounif:dr,0.891062,,,0.891062
949,mslr1,10,ips,learning_rate:0.003,cover:16:psi:0.1:nounif:ips,0.868,,,0.868
950,mslr1,10,mtr,learning_rate:0.003,cover:16:psi:0.1:nounif:mtr,0.892625,,,0.892625
951,mslr1,10,dr,learning_rate:0.01,cover:16:psi:0.1:nounif:dr,0.890125,,,0.890125
952,mslr1,10,ips,learning_rate:0.01,cover:16:psi:0.1:nounif:ips,0.853625,,,0.853625
953,mslr1,10,mtr,learning_rate:0.01,cover:16:psi:0.1:nounif:mtr,0.890563,,,0.890563
954,mslr1,10,dr,learning_rate:0.03,cover:16:psi:0.1:nounif:dr,0.8785,,,0.8785
955,mslr1,10,ips,learning_rate:0.03,cover:16:psi:0.1:nounif:ips,0.853563,,,0.853563
956,mslr1,10,mtr,learning_rate:0.03,cover:16:psi:0.1:nounif:mtr,0.883312,,,0.883312
957,mslr1,10,dr,learning_rate:0.1,cover:16:psi:0.1:nounif:dr,0.864125,,,0.864125
958,mslr1,10,ips,learning_rate:0.1,cover:16:psi:0.1:nounif:ips,0.847375,,,0.847375
959,mslr1,10,mtr,learning_rate:0.1,cover:16:psi:0.1:nounif:mtr,0.856,,,0.856
960,mslr1,10,dr,learning_rate:0.3,cover:16:psi:0.1:nounif:dr,0.851125,,,0.851125
961,mslr1,10,ips,learning_rate:0.3,cover:16:psi:0.1:nounif:ips,0.85525,,,0.85525
962,mslr1,10,mtr,learning_rate:0.3,cover:16:psi:0.1:nounif:mtr,0.890062,,,0.890062
963,mslr1,10,dr,learning_rate:1.0,cover:16:psi:0.1:nounif:dr,0.828937,,,0.828937
964,mslr1,10,ips,learning_rate:1.0,cover:16:psi:0.1:nounif:ips,0.853187,,,0.853187
965,mslr1,10,mtr,learning_rate:1.0,cover:16:psi:0.1:nounif:mtr,0.831063,,,0.831063
966,mslr1,10,dr,learning_rate:3.0,cover:16:psi:0.1:nounif:dr,0.832313,,,0.832313
967,mslr1,10,ips,learning_rate:3.0,cover:16:psi:0.1:nounif:ips,0.8505,,,0.8505
968,mslr1,10,mtr,learning_rate:3.0,cover:16:psi:0.1:nounif:mtr,0.829562,,,0.829562
969,mslr1,10,dr,learning_rate:10.0,cover:16:psi:0.1:nounif:dr,0.836,,,0.836
970,mslr1,10,ips,learning_rate:10.0,cover:16:psi:0.1:nounif:ips,0.8555,,,0.8555
971,mslr1,10,mtr,learning_rate:10.0,cover:16:psi:0.1:nounif:mtr,0.8565,,,0.8565
972,mslr1,10,dr,learning_rate:0.001,cover:16:psi:1.0:dr,0.873437,,,0.873437
973,mslr1,10,ips,learning_rate:0.001,cover:16:psi:1.0:ips,0.865313,,,0.865313
974,mslr1,10,mtr,learning_rate:0.001,cover:16:psi:1.0:mtr,0.872875,,,0.872875
975,mslr1,10,dr,learning_rate:0.003,cover:16:psi:1.0:dr,0.873062,,,0.873062
976,mslr1,10,ips,learning_rate:0.003,cover:16:psi:1.0:ips,0.868625,,,0.868625
977,mslr1,10,mtr,learning_rate:0.003,cover:16:psi:1.0:mtr,0.875062,,,0.875062
978,mslr1,10,dr,learning_rate:0.01,cover:16:psi:1.0:dr,0.866375,,,0.866375
979,mslr1,10,ips,learning_rate:0.01,cover:16:psi:1.0:ips,0.869313,,,0.869313
980,mslr1,10,mtr,learning_rate:0.01,cover:16:psi:1.0:mtr,0.86175,,,0.86175
981,mslr1,10,dr,learning_rate:0.03,cover:16:psi:1.0:dr,0.849125,,,0.849125
982,mslr1,10,ips,learning_rate:0.03,cover:16:psi:1.0:ips,0.859375,,,0.859375
983,mslr1,10,mtr,learning_rate:0.03,cover:16:psi:1.0:mtr,0.840688,,,0.840688
984,mslr1,10,dr,learning_rate:0.1,cover:16:psi:1.0:dr,0.837375,,,0.837375
985,mslr1,10,ips,learning_rate:0.1,cover:16:psi:1.0:ips,0.857313,,,0.857313
986,mslr1,10,mtr,learning_rate:0.1,cover:16:psi:1.0:mtr,0.840812,,,0.840812
987,mslr1,10,dr,learning_rate:0.3,cover:16:psi:1.0:dr,0.83525,,,0.83525
988,mslr1,10,ips,learning_rate:0.3,cover:16:psi:1.0:ips,0.844063,,,0.844063
989,mslr1,10,mtr,learning_rate:0.3,cover:16:psi:1.0:mtr,0.850625,,,0.850625
990,mslr1,10,dr,learning_rate:1.0,cover:16:psi:1.0:dr,0.844562,,,0.844562
991,mslr1,10,ips,learning_rate:1.0,cover:16:psi:1.0:ips,0.840625,,,0.840625
992,mslr1,10,mtr,learning_rate:1.0,cover:16:psi:1.0:mtr,0.84425,,,0.84425
993,mslr1,10,dr,learning_rate:3.0,cover:16:psi:1.0:dr,0.855313,,,0.855313
994,mslr1,10,ips,learning_rate:3.0,cover:16:psi:1.0:ips,0.845063,,,0.845063
