algo,lr,loss
cover:8:psi:0.01:nounif:mtr,learning_rate:0.1,0.7764737142857143
bag:8:mtr,learning_rate:0.1,0.7764810000000001
cover:4:psi:0.1:nounif:dr,learning_rate:0.1,0.7764842857142858
bag:4:dr,learning_rate:3.0,0.7765694285714285
cover:8:psi:0.1:nounif:mtr,learning_rate:3.0,0.7768124285714286
cover:8:psi:0:nounif:dr,learning_rate:3.0,0.7768208571428572
cover:8:psi:0:nounif:mtr,learning_rate:0.3,0.7768560000000001
cover:16:psi:0.01:nounif:dr,learning_rate:3.0,0.7769774285714285
cover:1:mtr,learning_rate:0.3,0.7771107142857143
bag:4:greedify:mtr,learning_rate:0.1,0.777196
bag:2:dr,learning_rate:10.0,0.777248
cover:4:psi:0.01:nounif:mtr,learning_rate:3.0,0.7772661428571429
bag:2:mtr,learning_rate:0.1,0.7772947142857143
cover:16:psi:0.1:nounif:mtr,learning_rate:3.0,0.777361
bag:2:greedify:dr,learning_rate:1.0,0.7774394285714286
bag:4:mtr,learning_rate:0.1,0.7776427142857143
cover:8:psi:0:nounif:mtr,learning_rate:1.0,0.7777674285714286
cover:16:psi:0.1:nounif:dr,learning_rate:3.0,0.7778361428571429
cover:4:psi:0.01:nounif:mtr,learning_rate:0.1,0.7778557142857142
cover:4:psi:0.01:nounif:dr,learning_rate:3.0,0.7778814285714286
bag:16:mtr,learning_rate:0.1,0.7778955714285714
cover:16:psi:0:nounif:mtr,learning_rate:0.3,0.7779011428571428
cover:4:psi:0.01:nounif:dr,learning_rate:0.1,0.7779238571428573
bag:2:dr,learning_rate:0.1,0.7780418571428571
cover:8:psi:0.01:nounif:dr,learning_rate:0.1,0.7781884285714286
bag:4:greedify:dr,learning_rate:3.0,0.778341
cover:8:psi:0:nounif:mtr,learning_rate:0.1,0.7783992857142856
cover:16:psi:0.1:nounif:dr,learning_rate:0.1,0.7785521428571428
cover:16:psi:0:nounif:mtr,learning_rate:1.0,0.7785541428571429
cover:4:psi:0:nounif:mtr,learning_rate:3.0,0.7785745714285716
cover:4:psi:0:nounif:mtr,learning_rate:0.1,0.7788048571428572
bag:4:greedify:dr,learning_rate:1.0,0.7789185714285713
cover:16:psi:0.01:nounif:mtr,learning_rate:0.1,0.7791657142857142
cover:4:psi:0:nounif:dr,learning_rate:0.1,0.7792410000000001
cover:4:psi:0.1:nounif:dr,learning_rate:3.0,0.7792947142857143
epsilon:0:mtr,learning_rate:0.1,0.7793067142857143
cover:16:psi:0:nounif:mtr,learning_rate:0.1,0.7793205714285715
cover:16:psi:0.01:nounif:dr,learning_rate:0.1,0.7793611428571428
bag:2:greedify:mtr,learning_rate:0.1,0.7794022857142858
bag:4:dr,learning_rate:1.0,0.7794191428571429
cover:1:nounif:mtr,learning_rate:0.1,0.7795208571428571
cover:16:psi:0.01:nounif:mtr,learning_rate:0.3,0.7795975714285713
cover:8:psi:0.1:nounif:dr,learning_rate:3.0,0.7796155714285715
cover:4:psi:0.1:nounif:mtr,learning_rate:0.1,0.7797774285714285
cover:4:psi:0.1:nounif:mtr,learning_rate:3.0,0.7797841428571429
cover:8:psi:0.1:nounif:dr,learning_rate:0.1,0.7799507142857142
cover:8:psi:0:nounif:mtr,learning_rate:3.0,0.7801228571428572
cover:4:psi:0:nounif:dr,learning_rate:10.0,0.7801614285714286
cover:8:psi:0:nounif:dr,learning_rate:0.1,0.7801712857142856
bag:4:dr,learning_rate:0.3,0.7804054285714285
bag:2:greedify:dr,learning_rate:3.0,0.7805095714285715
cover:4:psi:0:nounif:dr,learning_rate:3.0,0.7805574285714287
cover:8:psi:0.01:nounif:dr,learning_rate:3.0,0.7806014285714286
cover:16:psi:0.1:nounif:mtr,learning_rate:0.1,0.7807512857142858
bag:4:dr,learning_rate:10.0,0.7808545714285715
cover:4:psi:0.1:nounif:dr,learning_rate:10.0,0.7810235714285714
