algo,lr,loss
bag:2:dr,learning_rate:0.1,0.6436182
cover:4:psi:0.01:nounif:dr,learning_rate:0.3,0.6445703999999999
cover:16:psi:0.01:nounif:dr,learning_rate:0.1,0.6446152
bag:16:greedify:dr,learning_rate:0.03,0.6450864000000001
cover:1:mtr,learning_rate:1.0,0.6456702000000001
cover:16:psi:0.01:nounif:dr,learning_rate:0.3,0.6478908
cover:16:psi:0:nounif:dr,learning_rate:0.03,0.6496767999999999
bag:8:dr,learning_rate:1.0,0.6531460000000001
bag:2:mtr,learning_rate:0.3,0.6549444
bag:4:greedify:dr,learning_rate:0.1,0.6549674
bag:2:greedify:dr,learning_rate:0.03,0.6550044
bag:8:greedify:dr,learning_rate:0.3,0.655207
cover:8:psi:0:nounif:dr,learning_rate:0.03,0.6558588
cover:8:psi:0.1:nounif:dr,learning_rate:0.03,0.658873
bag:16:greedify:dr,learning_rate:0.3,0.6597372
bag:16:dr,learning_rate:0.03,0.6606436
cover:1:nounif:dr,learning_rate:10.0,0.6607328
epsilon:0:dr,learning_rate:10.0,0.6607328
bag:8:greedify:dr,learning_rate:0.03,0.6614462
bag:16:greedify:mtr,learning_rate:0.1,0.6619182
cover:16:psi:0.01:nounif:dr,learning_rate:1.0,0.6629268
cover:4:psi:0.1:nounif:dr,learning_rate:1.0,0.6630446
cover:1:nounif:dr,learning_rate:0.03,0.6639166
epsilon:0:dr,learning_rate:0.03,0.6639166
epsilon:0.05:dr,learning_rate:0.1,0.6652859999999998
cover:16:psi:0.1:nounif:dr,learning_rate:0.03,0.6664673999999999
epsilon:0.05:mtr,learning_rate:0.3,0.667216
bag:16:mtr,learning_rate:0.1,0.6697872
bag:2:greedify:mtr,learning_rate:0.1,0.6732286000000001
cover:4:psi:0.01:nounif:dr,learning_rate:0.03,0.6743509999999999
bag:8:mtr,learning_rate:0.1,0.6750572
bag:4:greedify:mtr,learning_rate:0.1,0.675756
epsilon:0.02:dr,learning_rate:1.0,0.6759584000000001
bag:8:greedify:mtr,learning_rate:0.1,0.6761274
cover:16:psi:0.1:nounif:dr,learning_rate:0.3,0.6763558
cover:4:psi:1.0:nounif:dr,learning_rate:0.3,0.6772210000000001
bag:4:dr,learning_rate:3.0,0.6785322
bag:2:dr,learning_rate:0.03,0.679251
