algo,lr,loss
cover:4:psi:1.0:nounif:dr,learning_rate:3.0,0.2185505
cover:8:psi:0:mtr,learning_rate:0.1,0.21857075
bag:8:greedify:dr,learning_rate:0.003,0.21859075
cover:16:psi:0:dr,learning_rate:0.1,0.21860075
cover:8:psi:0:dr,learning_rate:0.1,0.21862075
bag:16:mtr,learning_rate:0.01,0.21862075000000003
cover:4:psi:0:dr,learning_rate:0.1,0.21862575
bag:4:dr,learning_rate:0.01,0.21865575
cover:1:dr,learning_rate:0.1,0.21868575
cover:16:psi:0:nounif:mtr,learning_rate:0.03,0.21875075
cover:8:psi:0.1:ips,learning_rate:0.1,0.21885075
cover:16:psi:0.1:ips,learning_rate:0.1,0.21887575
bag:8:dr,learning_rate:0.01,0.21892575
bag:16:dr,learning_rate:0.03,0.21894074999999996
cover:4:psi:1.0:nounif:dr,learning_rate:10.0,0.21898050000000002
cover:4:psi:0.01:nounif:mtr,learning_rate:0.001,0.21903575000000003
bag:8:greedify:ips,learning_rate:0.1,0.21911049999999999
cover:8:psi:0:nounif:mtr,learning_rate:0.003,0.21913575000000002
cover:4:psi:0.1:mtr,learning_rate:1.0,0.2192055
cover:16:psi:0.01:nounif:mtr,learning_rate:0.03,0.21922075000000002
cover:4:psi:0.1:ips,learning_rate:0.1,0.21930075
supervised,learning_rate:0.003,0.21936574999999997
supervised,learning_rate:0.01,0.21936574999999997
supervised,learning_rate:0.001,0.21936574999999997
supervised,learning_rate:0.03,0.21936574999999997
bag:16:greedify:mtr,learning_rate:0.03,0.21942575000000003
bag:16:greedify:mtr,learning_rate:0.003,0.21943574999999998
epsilon:0.05:mtr,learning_rate:1.0,0.21944049999999998
bag:4:greedify:dr,learning_rate:0.03,0.21945575
bag:8:greedify:dr,learning_rate:0.03,0.21946575
bag:16:mtr,learning_rate:0.03,0.21949075
cover:16:psi:0.1:nounif:mtr,learning_rate:0.003,0.21952075
bag:16:dr,learning_rate:0.01,0.21962074999999998
bag:16:greedify:dr,learning_rate:0.01,0.21962075
cover:8:psi:0.01:nounif:mtr,learning_rate:0.001,0.21963074999999999
cover:16:psi:0:nounif:mtr,learning_rate:0.003,0.21976574999999998
bag:16:mtr,learning_rate:0.003,0.21979075000000003
cover:1:mtr,learning_rate:0.1,0.21979575
bag:8:ips,learning_rate:0.1,0.2199655
cover:16:psi:0.1:nounif:dr,learning_rate:0.003,0.22000075000000002
cover:4:psi:0:nounif:mtr,learning_rate:0.001,0.22004574999999998
cover:16:psi:0.01:nounif:mtr,learning_rate:0.003,0.22015574999999998
cover:8:psi:0.01:nounif:dr,learning_rate:0.001,0.22018074999999998
bag:16:greedify:dr,learning_rate:0.003,0.22020575000000003
bag:16:dr,learning_rate:0.003,0.22028575
bag:8:dr,learning_rate:0.003,0.22029574999999996
cover:16:psi:0.01:nounif:ips,learning_rate:0.01,0.22030575
epsilon:0.05:ips,learning_rate:0.3,0.22031575000000003
bag:4:ips,learning_rate:0.003,0.2204255
epsilon:0.05:dr,learning_rate:1.0,0.22045050000000002
cover:8:psi:0.1:ips,learning_rate:0.3,0.22050550000000002
bag:4:greedify:ips,learning_rate:0.01,0.2206055
cover:8:psi:0.01:ips,learning_rate:0.1,0.22062575
cover:4:psi:0.01:ips,learning_rate:0.1,0.22064075
cover:16:psi:0.01:ips,learning_rate:0.1,0.22064575000000003
bag:4:greedify:ips,learning_rate:0.003,0.2207655
cover:16:psi:0:ips,learning_rate:0.1,0.22077075
cover:1:ips,learning_rate:0.1,0.22077075
cover:8:psi:0:ips,learning_rate:0.1,0.22077075
cover:4:psi:0:ips,learning_rate:0.1,0.22077075
bag:4:greedify:dr,learning_rate:0.001,0.22078575
cover:4:psi:1.0:nounif:mtr,learning_rate:10.0,0.2208705
cover:16:psi:0.01:nounif:mtr,learning_rate:0.001,0.22089074999999997
bag:8:mtr,learning_rate:0.001,0.22090575
bag:4:ips,learning_rate:0.01,0.22096549999999998
bag:8:greedify:mtr,learning_rate:0.001,0.22096575
cover:8:psi:0:mtr,learning_rate:1.0,0.2210205
bag:16:greedify:ips,learning_rate:0.3,0.2210805
bag:16:greedify:mtr,learning_rate:0.001,0.22116075
bag:16:mtr,learning_rate:0.001,0.22130575000000002
cover:8:psi:1.0:nounif:dr,learning_rate:3.0,0.22132050000000003
cover:8:psi:0:nounif:mtr,learning_rate:0.001,0.22141075
epsilon:0.02:mtr,learning_rate:0.1,0.22142575000000003
cover:4:psi:0:ips,learning_rate:0.3,0.22144575
cover:4:psi:0.01:ips,learning_rate:0.3,0.22146075
cover:8:psi:0:ips,learning_rate:0.3,0.22148075
cover:16:psi:0.01:ips,learning_rate:0.3,0.22148075
cover:8:psi:0.01:nounif:ips,learning_rate:0.01,0.22150575
cover:8:psi:0.01:ips,learning_rate:0.3,0.22156575
cover:4:psi:0.1:ips,learning_rate:0.3,0.22171049999999998
cover:16:psi:0.1:ips,learning_rate:0.3,0.22178050000000002
cover:16:psi:1.0:nounif:mtr,learning_rate:3.0,0.2218255
cover:8:psi:0.01:mtr,learning_rate:1.0,0.22194049999999999
cover:4:psi:1.0:nounif:mtr,learning_rate:1.0,0.22214049999999996
cover:1:ips,learning_rate:0.3,0.22216575000000002
cover:16:psi:0:ips,learning_rate:0.3,0.22234574999999998
bag:4:greedify:ips,learning_rate:0.03,0.2223655
cover:4:psi:0.1:nounif:mtr,learning_rate:0.001,0.22248075
