algo,lr,loss
cover:8:psi:0.01:mtr,learning_rate:0.03,531.275
cover:16:psi:0.1:mtr,learning_rate:1.0,531.275
cover:16:psi:0:dr,learning_rate:0.03,531.275
cover:16:psi:0:dr,learning_rate:0.1,531.275
cover:4:psi:0:ips,learning_rate:0.01,531.275
cover:4:psi:0:ips,learning_rate:0.03,531.275
cover:4:psi:0:ips,learning_rate:0.1,531.275
cover:4:psi:0:ips,learning_rate:0.3,531.275
cover:4:psi:0:ips,learning_rate:1.0,531.275
cover:4:psi:0:ips,learning_rate:3.0,531.275
cover:4:psi:0:mtr,learning_rate:0.001,531.275
cover:4:psi:0:mtr,learning_rate:0.003,531.275
cover:4:psi:0:mtr,learning_rate:0.01,531.275
cover:4:psi:0:mtr,learning_rate:0.03,531.275
cover:4:psi:0:mtr,learning_rate:0.1,531.275
cover:4:psi:0:mtr,learning_rate:0.3,531.275
cover:4:psi:0:mtr,learning_rate:1.0,531.275
cover:4:psi:0:ips,learning_rate:0.003,531.275
cover:4:psi:0:mtr,learning_rate:3.0,531.275
cover:8:psi:0.01:dr,learning_rate:1.0,531.275
cover:8:psi:0.01:dr,learning_rate:0.3,531.275
cover:8:psi:0.01:dr,learning_rate:0.1,531.275
cover:8:psi:0.01:dr,learning_rate:0.03,531.275
cover:8:psi:0.01:dr,learning_rate:0.01,531.275
cover:8:psi:0:ips,learning_rate:3.0,531.275
cover:8:psi:0:mtr,learning_rate:0.001,531.275
cover:8:psi:0:mtr,learning_rate:0.003,531.275
cover:8:psi:0:mtr,learning_rate:0.01,531.275
cover:8:psi:0:mtr,learning_rate:0.03,531.275
cover:8:psi:0:mtr,learning_rate:0.1,531.275
cover:16:psi:0.01:ips,learning_rate:0.03,531.275
cover:16:psi:0.01:ips,learning_rate:0.1,531.275
cover:16:psi:0.01:ips,learning_rate:0.01,531.275
cover:4:psi:0.1:mtr,learning_rate:3.0,531.275
cover:4:psi:0:ips,learning_rate:0.001,531.275
cover:4:psi:0:dr,learning_rate:1.0,531.275
cover:4:psi:0.01:ips,learning_rate:1.0,531.275
cover:16:psi:0:dr,learning_rate:0.01,531.275
cover:16:psi:0:dr,learning_rate:0.003,531.275
cover:8:psi:0.01:ips,learning_rate:3.0,531.275
cover:16:psi:0:dr,learning_rate:0.001,531.275
cover:8:psi:0.01:ips,learning_rate:1.0,531.275
cover:8:psi:0.01:ips,learning_rate:0.3,531.275
cover:8:psi:0:ips,learning_rate:0.01,531.275
cover:8:psi:0:ips,learning_rate:0.03,531.275
cover:8:psi:0:ips,learning_rate:0.1,531.275
cover:8:psi:0:ips,learning_rate:0.3,531.275
cover:8:psi:0:ips,learning_rate:1.0,531.275
cover:16:psi:0.01:dr,learning_rate:0.01,531.275
cover:4:psi:0:dr,learning_rate:3.0,531.275
cover:16:psi:0.01:dr,learning_rate:0.03,531.275
cover:16:psi:0.01:dr,learning_rate:0.3,531.275
cover:8:psi:0.01:ips,learning_rate:0.1,531.275
cover:8:psi:0.01:ips,learning_rate:0.03,531.275
cover:8:psi:0.01:ips,learning_rate:0.01,531.275
cover:16:psi:0.01:dr,learning_rate:1.0,531.275
cover:16:psi:0.01:dr,learning_rate:3.0,531.275
cover:8:psi:0.01:dr,learning_rate:3.0,531.275
cover:4:psi:0:dr,learning_rate:0.001,531.275
cover:4:psi:0:dr,learning_rate:0.003,531.275
cover:4:psi:0:dr,learning_rate:0.01,531.275
cover:4:psi:0:dr,learning_rate:0.03,531.275
cover:4:psi:0:dr,learning_rate:0.1,531.275
cover:4:psi:0:dr,learning_rate:0.3,531.275
cover:16:psi:0.01:dr,learning_rate:0.1,531.275
cover:4:psi:0.01:ips,learning_rate:0.3,531.275
cover:16:psi:0:ips,learning_rate:0.1,531.275
cover:4:psi:0.01:ips,learning_rate:0.03,531.275
cover:8:psi:0:dr,learning_rate:0.03,531.275
cover:8:psi:0:dr,learning_rate:0.1,531.275
cover:8:psi:0:dr,learning_rate:0.3,531.275
cover:8:psi:0:dr,learning_rate:1.0,531.275
cover:8:psi:0.1:mtr,learning_rate:3.0,531.275
cover:8:psi:0.1:mtr,learning_rate:1.0,531.275
cover:1:dr,learning_rate:0.001,531.275
cover:4:psi:0.01:ips,learning_rate:0.1,531.275
cover:1:dr,learning_rate:0.01,531.275
cover:1:dr,learning_rate:0.03,531.275
cover:16:psi:1.0:mtr,learning_rate:3.0,531.275
cover:1:dr,learning_rate:0.1,531.275
cover:1:dr,learning_rate:1.0,531.275
cover:1:dr,learning_rate:3.0,531.275
cover:1:ips,learning_rate:0.001,531.275
cover:1:ips,learning_rate:0.003,531.275
cover:1:ips,learning_rate:0.01,531.275
cover:1:ips,learning_rate:0.03,531.275
cover:1:ips,learning_rate:0.1,531.275
cover:1:ips,learning_rate:0.3,531.275
cover:1:ips,learning_rate:1.0,531.275
cover:1:ips,learning_rate:3.0,531.275
cover:1:dr,learning_rate:0.3,531.275
cover:1:mtr,learning_rate:0.001,531.275
cover:4:psi:1.0:ips,learning_rate:1.0,531.275
cover:8:psi:0:dr,learning_rate:0.01,531.275
cover:8:psi:1.0:dr,learning_rate:1.0,531.275
cover:8:psi:1.0:dr,learning_rate:3.0,531.275
cover:4:psi:1.0:mtr,learning_rate:3.0,531.275
cover:8:psi:1.0:ips,learning_rate:1.0,531.275
cover:8:psi:1.0:ips,learning_rate:3.0,531.275
cover:16:psi:0.01:mtr,learning_rate:3.0,531.275
cover:4:psi:1.0:mtr,learning_rate:1.0,531.275
cover:16:psi:1.0:dr,learning_rate:1.0,531.275
cover:16:psi:1.0:dr,learning_rate:3.0,531.275
cover:8:psi:1.0:mtr,learning_rate:1.0,531.275
cover:16:psi:1.0:mtr,learning_rate:1.0,531.275
cover:8:psi:1.0:mtr,learning_rate:3.0,531.275
cover:16:psi:0.01:mtr,learning_rate:1.0,531.275
cover:8:psi:0:dr,learning_rate:0.001,531.275
cover:16:psi:1.0:ips,learning_rate:1.0,531.275
cover:8:psi:0:mtr,learning_rate:1.0,531.275
cover:16:psi:1.0:ips,learning_rate:3.0,531.275
cover:8:psi:0:mtr,learning_rate:0.3,531.275
cover:16:psi:0.01:mtr,learning_rate:0.3,531.275
cover:4:psi:1.0:ips,learning_rate:3.0,531.275
cover:16:psi:0.01:mtr,learning_rate:0.1,531.275
cover:8:psi:0:dr,learning_rate:0.003,531.275
cover:8:psi:0:mtr,learning_rate:3.0,531.275
cover:1:mtr,learning_rate:0.003,531.275
cover:1:dr,learning_rate:0.003,531.275
cover:1:mtr,learning_rate:0.03,531.275
cover:16:psi:0:mtr,learning_rate:3.0,531.275
cover:16:psi:0:mtr,learning_rate:1.0,531.275
cover:16:psi:0:mtr,learning_rate:0.3,531.275
cover:16:psi:0:mtr,learning_rate:0.1,531.275
cover:16:psi:0:mtr,learning_rate:0.03,531.275
cover:16:psi:0:mtr,learning_rate:0.01,531.275
cover:8:psi:0.1:dr,learning_rate:3.0,531.275
cover:16:psi:0:mtr,learning_rate:0.003,531.275
cover:8:psi:0.1:dr,learning_rate:1.0,531.275
cover:8:psi:0.1:dr,learning_rate:0.3,531.275
cover:8:psi:0.1:dr,learning_rate:0.1,531.275
cover:16:psi:0:mtr,learning_rate:0.001,531.275
cover:16:psi:0:ips,learning_rate:3.0,531.275
cover:4:psi:0.01:dr,learning_rate:0.01,531.275
cover:4:psi:0.01:dr,learning_rate:0.03,531.275
cover:4:psi:0.01:dr,learning_rate:0.1,531.275
cover:4:psi:0.01:dr,learning_rate:0.3,531.275
cover:4:psi:0.01:dr,learning_rate:1.0,531.275
cover:4:psi:0.01:dr,learning_rate:3.0,531.275
cover:16:psi:0:ips,learning_rate:1.0,531.275
cover:4:psi:0.01:ips,learning_rate:0.01,531.275
cover:8:psi:0:ips,learning_rate:0.003,531.275
cover:1:mtr,learning_rate:0.01,531.275
cover:16:psi:0.01:ips,learning_rate:0.3,531.275
cover:8:psi:0.1:ips,learning_rate:0.1,531.275
cover:8:psi:0.1:ips,learning_rate:0.3,531.275
cover:1:mtr,learning_rate:0.1,531.275
cover:8:psi:0.1:ips,learning_rate:1.0,531.275
cover:8:psi:0.1:ips,learning_rate:3.0,531.275
cover:8:psi:0:dr,learning_rate:3.0,531.275
cover:8:psi:0.1:mtr,learning_rate:0.1,531.275
cover:8:psi:0:ips,learning_rate:0.001,531.275
cover:8:psi:0.1:mtr,learning_rate:0.3,531.275
cover:1:mtr,learning_rate:3.0,531.275
cover:1:mtr,learning_rate:1.0,531.275
cover:1:mtr,learning_rate:0.3,531.275
cover:4:psi:0.1:ips,learning_rate:0.03,531.2625
cover:4:psi:1.0:ips,learning_rate:0.3,531.2625
cover:4:psi:1.0:mtr,learning_rate:0.3,531.2625
cover:4:psi:0.01:dr,learning_rate:0.003,531.2625
cover:4:psi:1.0:dr,learning_rate:0.3,531.2625
cover:4:psi:0.1:mtr,learning_rate:0.03,531.2625
cover:4:psi:0.01:mtr,learning_rate:0.003,531.2625
cover:4:psi:0.01:ips,learning_rate:0.003,531.2625
cover:4:psi:0.1:dr,learning_rate:0.03,531.2625
cover:8:psi:0.1:mtr,learning_rate:0.03,531.2125
cover:8:psi:0.01:dr,learning_rate:0.003,531.2125
cover:8:psi:0.01:ips,learning_rate:0.003,531.2125
cover:8:psi:0.1:dr,learning_rate:0.03,531.2125
cover:16:psi:1.0:mtr,learning_rate:0.3,531.2125
cover:8:psi:1.0:ips,learning_rate:0.3,531.2125
cover:16:psi:1.0:ips,learning_rate:0.3,531.2125
cover:8:psi:1.0:mtr,learning_rate:0.3,531.2125
cover:16:psi:1.0:dr,learning_rate:0.3,531.2125
cover:8:psi:0.01:mtr,learning_rate:0.003,531.2125
cover:8:psi:0.1:ips,learning_rate:0.03,531.2125
cover:16:psi:0.1:dr,learning_rate:0.03,531.2125
cover:8:psi:1.0:dr,learning_rate:0.3,531.2125
cover:16:psi:0.01:dr,learning_rate:0.003,531.2125
cover:16:psi:0.01:ips,learning_rate:0.003,531.2125
cover:16:psi:0.01:mtr,learning_rate:0.003,531.2125
cover:16:psi:0.1:ips,learning_rate:0.03,531.2125
cover:16:psi:0.1:mtr,learning_rate:0.03,531.2125
cover:4:psi:0.1:nounif:ips,learning_rate:0.003,530.95
cover:4:psi:0.1:nounif:mtr,learning_rate:0.003,530.95
cover:4:psi:0.1:nounif:dr,learning_rate:0.003,530.925
cover:16:psi:0.1:dr,learning_rate:0.01,530.825
cover:16:psi:1.0:mtr,learning_rate:0.1,530.825
cover:16:psi:1.0:ips,learning_rate:0.1,530.825
cover:16:psi:1.0:dr,learning_rate:0.1,530.825
cover:16:psi:0.1:ips,learning_rate:0.01,530.825
cover:16:psi:0.1:mtr,learning_rate:0.01,530.825
cover:16:psi:0.01:dr,learning_rate:0.001,530.825
cover:16:psi:0.01:ips,learning_rate:0.001,530.825
cover:16:psi:0.01:mtr,learning_rate:0.001,530.825
cover:4:psi:0.1:mtr,learning_rate:0.01,530.8125
cover:4:psi:1.0:dr,learning_rate:0.1,530.8125
cover:4:psi:1.0:ips,learning_rate:0.1,530.8125
cover:4:psi:1.0:mtr,learning_rate:0.1,530.8125
cover:4:psi:0.01:dr,learning_rate:0.001,530.8125
cover:4:psi:0.01:ips,learning_rate:0.001,530.8125
cover:4:psi:0.01:mtr,learning_rate:0.001,530.8125
cover:4:psi:0.1:dr,learning_rate:0.01,530.8125
cover:4:psi:0.1:ips,learning_rate:0.01,530.8125
bag:16:greedify:ips,learning_rate:0.03,530.7625
cover:8:psi:1.0:mtr,learning_rate:0.1,530.75
cover:8:psi:0.01:dr,learning_rate:0.001,530.75
cover:8:psi:0.01:mtr,learning_rate:0.001,530.75
cover:8:psi:0.1:ips,learning_rate:0.01,530.75
cover:8:psi:0.01:ips,learning_rate:0.001,530.75
cover:8:psi:0.1:mtr,learning_rate:0.01,530.725
cover:8:psi:0.1:dr,learning_rate:0.01,530.725
cover:8:psi:1.0:dr,learning_rate:0.1,530.725
cover:8:psi:1.0:ips,learning_rate:0.1,530.725
epsilon:0.02:ips,learning_rate:1.0,530.5875
cover:4:psi:1.0:nounif:mtr,learning_rate:0.03,530.55
cover:4:psi:1.0:nounif:dr,learning_rate:0.03,530.55
cover:16:psi:1.0:nounif:mtr,learning_rate:0.03,529.8625
epsilon:0.05:dr,learning_rate:0.3,529.825
epsilon:0.05:ips,learning_rate:0.01,529.825
epsilon:0.05:ips,learning_rate:0.03,529.825
epsilon:0.05:ips,learning_rate:0.1,529.825
epsilon:0.05:ips,learning_rate:0.3,529.825
epsilon:0.05:ips,learning_rate:0.003,529.825
epsilon:0.05:dr,learning_rate:10.0,529.825
epsilon:0.05:dr,learning_rate:1.0,529.825
epsilon:0.05:dr,learning_rate:3.0,529.825
epsilon:0.05:dr,learning_rate:0.03,529.825
epsilon:0.05:mtr,learning_rate:0.001,529.825
epsilon:0.05:mtr,learning_rate:0.003,529.825
epsilon:0.05:mtr,learning_rate:0.01,529.825
epsilon:0.05:ips,learning_rate:0.001,529.825
epsilon:0.05:dr,learning_rate:0.01,529.825
epsilon:0.05:mtr,learning_rate:0.03,529.825
epsilon:0.05:mtr,learning_rate:0.1,529.825
epsilon:0.05:mtr,learning_rate:0.3,529.825
epsilon:0.05:mtr,learning_rate:1.0,529.825
epsilon:0.05:dr,learning_rate:0.003,529.825
epsilon:0.05:dr,learning_rate:0.001,529.825
epsilon:0.05:dr,learning_rate:0.1,529.825
cover:16:psi:1.0:nounif:dr,learning_rate:0.03,529.8125
epsilon:0.05:ips,learning_rate:3.0,529.6
epsilon:0.05:ips,learning_rate:10.0,529.5375
cover:4:psi:0.1:nounif:mtr,learning_rate:0.001,529.275
cover:4:psi:0.1:nounif:dr,learning_rate:0.001,529.275
cover:4:psi:0.1:nounif:ips,learning_rate:0.001,529.2
cover:8:psi:1.0:nounif:mtr,learning_rate:0.03,529.05
cover:8:psi:1.0:nounif:dr,learning_rate:0.03,529.025
epsilon:0.05:ips,learning_rate:1.0,528.975
cover:16:psi:0.1:nounif:ips,learning_rate:0.003,528.975
cover:4:psi:1.0:nounif:dr,learning_rate:0.01,528.9125
cover:4:psi:0.1:ips,learning_rate:0.003,528.875
cover:4:psi:1.0:nounif:mtr,learning_rate:0.01,528.8375
cover:4:psi:1.0:nounif:ips,learning_rate:0.01,528.5625
cover:4:psi:1.0:ips,learning_rate:0.03,528.55
epsilon:0.1:mtr,learning_rate:3.0,528.525
epsilon:0.1:ips,learning_rate:3.0,528.45
cover:4:psi:0.1:dr,learning_rate:0.003,528.4375
cover:4:psi:0.1:mtr,learning_rate:0.003,528.4375
epsilon:0.1:dr,learning_rate:0.01,528.4
epsilon:0.1:ips,learning_rate:0.003,528.4
epsilon:0.1:ips,learning_rate:0.001,528.4
epsilon:0.1:dr,learning_rate:3.0,528.4
epsilon:0.1:ips,learning_rate:0.1,528.4
epsilon:0.1:ips,learning_rate:0.3,528.4
epsilon:0.1:ips,learning_rate:1.0,528.4
epsilon:0.1:dr,learning_rate:10.0,528.4
epsilon:0.1:dr,learning_rate:1.0,528.4
epsilon:0.1:dr,learning_rate:0.3,528.4
epsilon:0.1:dr,learning_rate:0.1,528.4
epsilon:0.1:mtr,learning_rate:0.001,528.4
epsilon:0.1:mtr,learning_rate:0.003,528.4
epsilon:0.1:mtr,learning_rate:0.01,528.4
epsilon:0.1:mtr,learning_rate:0.03,528.4
epsilon:0.1:mtr,learning_rate:0.1,528.4
epsilon:0.1:dr,learning_rate:0.03,528.4
epsilon:0.1:mtr,learning_rate:0.3,528.4
epsilon:0.1:mtr,learning_rate:1.0,528.4
epsilon:0.1:dr,learning_rate:0.003,528.4
epsilon:0.1:dr,learning_rate:0.001,528.4
epsilon:0.1:ips,learning_rate:0.03,528.4
epsilon:0.1:ips,learning_rate:0.01,528.4
cover:4:psi:1.0:nounif:mtr,learning_rate:0.003,528.3125
cover:4:psi:1.0:nounif:dr,learning_rate:0.003,528.3125
cover:4:psi:1.0:nounif:ips,learning_rate:0.003,528.3125
cover:4:psi:1.0:nounif:ips,learning_rate:0.001,528.3125
cover:4:psi:1.0:ips,learning_rate:0.001,528.2875
cover:4:psi:1.0:nounif:dr,learning_rate:0.001,528.2625
cover:4:psi:1.0:mtr,learning_rate:0.01,528.2625
cover:4:psi:1.0:dr,learning_rate:0.01,528.2625
cover:4:psi:0.1:mtr,learning_rate:0.001,528.2625
cover:4:psi:1.0:ips,learning_rate:0.01,528.2625
cover:4:psi:0.1:dr,learning_rate:0.001,528.2625
cover:4:psi:1.0:nounif:mtr,learning_rate:0.001,528.2625
cover:4:psi:0.1:ips,learning_rate:0.001,528.2375
cover:4:psi:1.0:mtr,learning_rate:0.03,528.225
cover:16:psi:0.1:nounif:dr,learning_rate:0.003,528.225
cover:16:psi:0.1:nounif:mtr,learning_rate:0.003,528.225
cover:8:psi:0.1:nounif:mtr,learning_rate:0.003,528.225
cover:8:psi:0.1:nounif:dr,learning_rate:0.003,528.2
cover:4:psi:1.0:mtr,learning_rate:0.001,528.175
cover:4:psi:1.0:dr,learning_rate:0.003,528.1625
cover:4:psi:1.0:mtr,learning_rate:0.003,528.1625
cover:4:psi:1.0:dr,learning_rate:0.03,528.1375
cover:4:psi:1.0:dr,learning_rate:0.001,528.1375
cover:8:psi:0.1:nounif:ips,learning_rate:0.003,528.125
cover:4:psi:1.0:ips,learning_rate:0.003,528.0875
cover:16:psi:0.1:mtr,learning_rate:0.003,527.9125
cover:16:psi:0.1:dr,learning_rate:0.003,527.9125
cover:16:psi:0.1:ips,learning_rate:0.003,527.9125
cover:16:psi:1.0:ips,learning_rate:0.03,527.9
cover:16:psi:1.0:mtr,learning_rate:0.03,527.8625
cover:16:psi:1.0:dr,learning_rate:0.03,527.8625
cover:8:psi:0.1:ips,learning_rate:0.003,527.7375
cover:8:psi:0.1:dr,learning_rate:0.003,527.6125
cover:8:psi:0.1:mtr,learning_rate:0.003,527.6125
cover:8:psi:1.0:dr,learning_rate:0.03,527.5875
cover:8:psi:1.0:mtr,learning_rate:0.03,527.5875
cover:8:psi:1.0:ips,learning_rate:0.03,527.5875
bag:4:greedify:ips,learning_rate:0.03,527.325
cover:8:psi:1.0:nounif:ips,learning_rate:0.03,527.2125
cover:4:psi:1.0:nounif:ips,learning_rate:0.03,527.2
epsilon:0.02:ips,learning_rate:3.0,527.0625
cover:16:psi:1.0:nounif:ips,learning_rate:0.03,526.5875
cover:16:psi:0.1:nounif:mtr,learning_rate:0.001,526.35
cover:16:psi:0.1:nounif:dr,learning_rate:0.001,526.35
cover:16:psi:0.1:nounif:ips,learning_rate:0.001,526.3375
epsilon:0.05:mtr,learning_rate:3.0,526.3
cover:8:psi:1.0:nounif:ips,learning_rate:0.001,526
cover:8:psi:1.0:nounif:dr,learning_rate:0.001,526
cover:8:psi:1.0:nounif:mtr,learning_rate:0.001,526
cover:16:psi:1.0:nounif:mtr,learning_rate:0.01,525.9125
cover:8:psi:1.0:nounif:dr,learning_rate:0.003,525.8375
cover:8:psi:1.0:nounif:mtr,learning_rate:0.003,525.8375
cover:16:psi:1.0:nounif:dr,learning_rate:0.01,525.7875
cover:8:psi:1.0:nounif:ips,learning_rate:0.003,525.775
cover:8:psi:1.0:nounif:ips,learning_rate:0.01,525.675
cover:8:psi:0.1:nounif:ips,learning_rate:0.001,525.6375
cover:8:psi:0.1:nounif:dr,learning_rate:0.001,525.6125
cover:8:psi:0.1:nounif:mtr,learning_rate:0.001,525.6125
bag:16:greedify:ips,learning_rate:0.1,525.5625
cover:8:psi:1.0:nounif:mtr,learning_rate:0.01,525.4375
cover:8:psi:1.0:nounif:dr,learning_rate:0.01,525.4375
cover:16:psi:0.1:ips,learning_rate:0.001,525.3375
cover:16:psi:0.1:mtr,learning_rate:0.001,525.2625
cover:16:psi:0.1:dr,learning_rate:0.001,525.2625
cover:16:psi:1.0:nounif:ips,learning_rate:0.01,525.2375
cover:16:psi:1.0:nounif:mtr,learning_rate:0.003,525.2125
cover:16:psi:1.0:nounif:dr,learning_rate:0.003,525.2125
bag:8:ips,learning_rate:0.03,525.1375
cover:16:psi:1.0:nounif:mtr,learning_rate:0.001,525.075
cover:16:psi:1.0:nounif:dr,learning_rate:0.001,525.0625
cover:16:psi:1.0:nounif:ips,learning_rate:0.001,525.0625
cover:16:psi:1.0:nounif:ips,learning_rate:0.003,525.0625
cover:16:psi:1.0:dr,learning_rate:0.01,524.775
epsilon:0.1:ips,learning_rate:10.0,524.6375
cover:16:psi:1.0:ips,learning_rate:0.01,524.5875
cover:16:psi:1.0:mtr,learning_rate:0.01,524.5625
cover:4:psi:0.1:nounif:ips,learning_rate:0.03,524.375
bag:8:greedify:ips,learning_rate:0.03,524.2
cover:16:psi:1.0:ips,learning_rate:0.003,523.7125
cover:16:psi:1.0:mtr,learning_rate:0.003,523.5625
cover:16:psi:1.0:dr,learning_rate:0.003,523.5375
cover:16:psi:1.0:ips,learning_rate:0.001,523.3625
cover:8:psi:0.01:nounif:ips,learning_rate:0.03,523.3625
cover:16:psi:1.0:dr,learning_rate:0.001,523.35
cover:16:psi:1.0:mtr,learning_rate:0.001,523.35
cover:8:psi:1.0:dr,learning_rate:0.01,522.5375
cover:8:psi:1.0:mtr,learning_rate:0.01,522.5375
cover:8:psi:0.1:mtr,learning_rate:0.001,522.3125
cover:8:psi:0.1:ips,learning_rate:0.001,522.3125
cover:8:psi:1.0:ips,learning_rate:0.01,522.3125
cover:8:psi:0.1:dr,learning_rate:0.001,522.3125
cover:8:psi:1.0:dr,learning_rate:0.003,521.65
cover:8:psi:1.0:mtr,learning_rate:0.003,521.65
cover:8:psi:1.0:ips,learning_rate:0.001,521.5
cover:1:dr,learning_rate:10.0,521.45
cover:8:psi:1.0:ips,learning_rate:0.003,521.425
bag:4:ips,learning_rate:0.03,521.3875
cover:8:psi:1.0:mtr,learning_rate:0.001,521.35
cover:8:psi:1.0:dr,learning_rate:0.001,521.35
cover:16:psi:0:mtr,learning_rate:10.0,520
cover:16:psi:0.1:mtr,learning_rate:10.0,519.9625
cover:16:psi:0.01:mtr,learning_rate:10.0,519.9625
cover:16:psi:1.0:mtr,learning_rate:10.0,519.9625
cover:16:psi:1.0:nounif:ips,learning_rate:0.1,516.8375
cover:4:psi:1.0:ips,learning_rate:10.0,513.025
cover:4:psi:0.1:ips,learning_rate:10.0,512.575
cover:4:psi:0.01:ips,learning_rate:10.0,512.525
cover:8:psi:1.0:ips,learning_rate:10.0,511.3
cover:4:psi:0:ips,learning_rate:10.0,511.275
cover:1:ips,learning_rate:10.0,511.175
cover:8:psi:0:ips,learning_rate:10.0,511.15
cover:16:psi:0:ips,learning_rate:10.0,511.15
cover:16:psi:1.0:ips,learning_rate:10.0,510.75
cover:8:psi:0.1:ips,learning_rate:10.0,510.125
cover:8:psi:0.01:ips,learning_rate:10.0,509.925
cover:4:psi:1.0:dr,learning_rate:10.0,509.475
cover:16:psi:0.1:ips,learning_rate:10.0,509.375
cover:16:psi:0.01:ips,learning_rate:10.0,509.325
cover:4:psi:0:dr,learning_rate:10.0,509
cover:4:psi:0.1:dr,learning_rate:10.0,508.925
cover:4:psi:0.01:dr,learning_rate:10.0,508.825
cover:8:psi:0.1:mtr,learning_rate:10.0,506.1875
cover:8:psi:1.0:mtr,learning_rate:10.0,506.1875
cover:8:psi:0.01:mtr,learning_rate:10.0,506.1875
cover:16:psi:0.01:nounif:ips,learning_rate:0.03,505.6625
cover:4:psi:0.01:nounif:ips,learning_rate:0.03,505.375
cover:8:psi:0:dr,learning_rate:10.0,505.275
cover:8:psi:0:mtr,learning_rate:10.0,504.575
cover:16:psi:0:dr,learning_rate:10.0,504.05
cover:8:psi:1.0:dr,learning_rate:10.0,503.975
bag:2:greedify:ips,learning_rate:0.03,503.5
cover:8:psi:0.1:dr,learning_rate:10.0,503.15
cover:8:psi:0.01:dr,learning_rate:10.0,503.05
bag:16:ips,learning_rate:0.1,502.9125
cover:16:psi:1.0:dr,learning_rate:10.0,502.525
cover:16:psi:0.1:dr,learning_rate:10.0,501.725
cover:16:psi:0.01:dr,learning_rate:10.0,501.575
bag:8:greedify:ips,learning_rate:0.1,499.125
cover:8:psi:1.0:nounif:ips,learning_rate:0.1,497.6
bag:8:ips,learning_rate:0.1,493.675
bag:16:greedify:ips,learning_rate:0.3,493.6375
cover:4:psi:0:nounif:ips,learning_rate:0.03,493.1375
cover:1:nounif:ips,learning_rate:0.03,488.85
epsilon:0:ips,learning_rate:0.03,488.85
cover:8:psi:0:nounif:ips,learning_rate:0.03,487.85
cover:16:psi:0:nounif:ips,learning_rate:0.03,487.8125
bag:16:ips,learning_rate:0.3,487.2875
bag:2:ips,learning_rate:0.03,485
cover:4:psi:0:mtr,learning_rate:10.0,476.9875
cover:4:psi:0.1:mtr,learning_rate:10.0,473.2
cover:4:psi:0.01:mtr,learning_rate:10.0,473.2
cover:4:psi:1.0:mtr,learning_rate:10.0,473.2
epsilon:0.02:ips,learning_rate:10.0,472.05
cover:4:psi:1.0:nounif:ips,learning_rate:0.1,468.5
bag:8:greedify:ips,learning_rate:0.3,462.2625
bag:8:ips,learning_rate:0.3,460
bag:4:ips,learning_rate:0.1,445.3625
bag:16:greedify:ips,learning_rate:1.0,444.85
bag:4:greedify:ips,learning_rate:0.1,428.725
bag:4:ips,learning_rate:0.3,406.5875
epsilon:0.02:mtr,learning_rate:3.0,394.9875
bag:2:greedify:ips,learning_rate:0.1,387.275
epsilon:0.1:mtr,learning_rate:10.0,373.0625
bag:2:greedify:ips,learning_rate:0.3,370.7875
bag:2:ips,learning_rate:0.3,370.35
bag:4:greedify:ips,learning_rate:0.3,369.3625
bag:2:ips,learning_rate:0.1,322.85
bag:8:ips,learning_rate:1.0,310.0875
cover:1:mtr,learning_rate:10.0,296.6375
bag:4:ips,learning_rate:1.0,293.6375
bag:16:ips,learning_rate:1.0,286.725
bag:8:greedify:ips,learning_rate:1.0,286.275
cover:16:psi:1.0:nounif:ips,learning_rate:0.3,275.7875
cover:16:psi:0.1:nounif:ips,learning_rate:0.1,264.45
cover:8:psi:0.1:nounif:ips,learning_rate:0.1,263.8875
bag:2:ips,learning_rate:1.0,258.0375
epsilon:0.05:mtr,learning_rate:10.0,252.3625
bag:2:greedify:ips,learning_rate:1.0,243.8625
bag:16:greedify:ips,learning_rate:3.0,241.075
cover:4:psi:0.1:nounif:ips,learning_rate:0.1,236.375
cover:16:psi:0.01:nounif:ips,learning_rate:0.1,233.7875
bag:4:greedify:ips,learning_rate:1.0,233.4875
cover:8:psi:0.01:nounif:ips,learning_rate:0.1,228.925
cover:16:psi:0:nounif:ips,learning_rate:0.1,228.225
cover:8:psi:0:nounif:ips,learning_rate:0.1,228.1
cover:4:psi:0:nounif:ips,learning_rate:0.1,226.4625
cover:1:nounif:ips,learning_rate:0.1,226.1125
epsilon:0:ips,learning_rate:0.1,226.1125
cover:4:psi:0.01:nounif:ips,learning_rate:0.1,221.4625
cover:8:psi:1.0:nounif:ips,learning_rate:0.3,218.7875
epsilon:0.02:mtr,learning_rate:10.0,216.5
bag:4:ips,learning_rate:3.0,215.0625
bag:2:ips,learning_rate:3.0,209.1875
bag:8:greedify:ips,learning_rate:3.0,201.4625
bag:8:ips,learning_rate:3.0,201.3875
cover:4:psi:1.0:nounif:ips,learning_rate:0.3,200.0625
bag:16:ips,learning_rate:3.0,197.6375
bag:2:greedify:ips,learning_rate:3.0,197.2
bag:8:ips,learning_rate:10.0,176.175
bag:8:greedify:ips,learning_rate:10.0,175.6125
cover:16:psi:0.1:nounif:ips,learning_rate:0.3,174.6
bag:2:ips,learning_rate:10.0,173.4875
bag:4:ips,learning_rate:10.0,172.1
bag:16:greedify:ips,learning_rate:10.0,171.85
bag:4:greedify:ips,learning_rate:3.0,171.625
bag:16:ips,learning_rate:10.0,171.5
